Order Date,Ship Mode,Segment,Country,Market,Category,Sub Category,Product Name,Quantity,Sales,Discount,Profit,Shipping Cost,Year
2013-03-12,First Class,Corporate,United States,US,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",2,46,0.0,19.7714,8.16,2013
2013-03-15,Standard Class,Corporate,United States,US,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,2,17,0.0,4.3524,0.74,2013
2013-03-21,Standard Class,Home Office,United States,US,Furniture,Tables,Chromcraft Round Conference Tables,4,697,0.0,146.4036,58.59,2013
2013-03-26,Same Day,Consumer,United States,US,Technology,Accessories,Logitech P710e Mobile Speakerphone,5,1287,0.0,244.6155,457.14,2013
2013-04-02,Standard Class,Corporate,United States,US,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,1,13,0.0,0.2598,0.63,2013
2013-04-03,Second Class,Corporate,United States,US,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,5,1455,0.0,378.274,211.16,2013
2013-04-04,Standard Class,Consumer,United States,US,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",4,71,0.0,22.0472,7.3,2013
2013-04-04,Standard Class,Consumer,United States,US,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,4,260,0.0,124.7808,11.84,2013
2013-04-23,Standard Class,Home Office,United States,US,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,2,87,0.0,8.662,7.54,2013
2013-05-27,Standard Class,Consumer,United States,US,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,3,27,0.0,11.3148,1.65,2013
2013-05-31,Standard Class,Home Office,United States,US,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",5,47,0.0,21.33,3.57,2013
2013-05-31,Standard Class,Home Office,United States,US,Technology,Phones,VTech DS6151,1,126,0.0,35.2772,9.91,2013
2013-06-10,Standard Class,Home Office,United States,US,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",3,693,0.0,173.235,30.41,2013
2013-06-21,Standard Class,Corporate,United States,US,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",3,58,0.0,23.6529,6.71,2013
2013-06-21,Standard Class,Corporate,United States,US,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,1,7,0.0,0.552,0.42,2013
2013-06-25,Standard Class,Consumer,United States,US,Technology,Phones,Panasonic KX TS208W Corded phone,9,441,0.0,123.4548,32.65,2013
2013-07-26,Second Class,Corporate,United States,US,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,4,404,0.0,96.8544,136.46,2013
2013-07-26,Second Class,Corporate,United States,US,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",5,95,0.0,27.608,18.13,2013
2013-07-26,Second Class,Corporate,United States,US,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,7,124,0.0,48.4575,25.06,2013
2013-07-26,Second Class,Corporate,United States,US,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,5,298,0.0,83.314,52.36,2013
2013-08-04,Second Class,Consumer,United States,US,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,12,167,0.0,23.4192,25.22,2013
2013-08-14,Second Class,Corporate,United States,US,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,2,242,0.0,24.196,3.41,2013
2013-08-24,Standard Class,Home Office,United States,US,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2,2,0.0,0.891,0.12,2013
2013-08-27,Standard Class,Home Office,United States,US,Technology,Accessories,Memorex Micro Travel Drive 16 GB,3,48,0.0,14.8707,2.79,2013
2013-09-05,Standard Class,Consumer,United States,US,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,5,280,0.0,67.188,19.78,2013
2013-09-06,First Class,Consumer,United States,US,Technology,Phones,Geemarc AmpliPOWER60,3,278,0.0,80.736,26.53,2013
2013-09-12,First Class,Consumer,United States,US,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,5,225,0.0,62.93,48.65,2013
2013-09-14,Standard Class,Consumer,United States,US,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",14,1336,0.0,387.5676,28.95,2013
2013-09-14,Standard Class,Consumer,United States,US,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",5,150,0.0,41.986,11.99,2013
2013-09-14,Standard Class,Consumer,United States,US,Technology,Phones,Mediabridge Sport Armband iPhone 5s,3,30,0.0,0.2997,0.79,2013
2013-09-23,Standard Class,Corporate,United States,US,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",2,19,0.0,7.584,1.55,2013
2013-09-25,Standard Class,Consumer,United States,US,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",3,128,0.0,21.7515,8.39,2013
2013-09-26,Standard Class,Corporate,United States,US,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",2,202,0.0,50.49,13.53,2013
2013-09-26,Standard Class,Corporate,United States,US,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,11,69,0.0,17.16,8.38,2013
2013-09-26,Standard Class,Corporate,United States,US,Technology,Accessories,Logitech Wireless Headset h800,5,500,0.0,174.9825,57.75,2013
2013-10-02,First Class,Consumer,United States,US,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,5,42,0.0,10.881,5.55,2013
2013-10-02,First Class,Consumer,United States,US,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,2,70,0.0,18.873,29.05,2013
2013-10-03,Standard Class,Corporate,United States,US,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,5,17500,0.0,8399.976,349.07,2013
2013-10-15,Standard Class,Consumer,United States,US,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,5,1650,0.0,544.4175,117.65,2013
2013-10-16,Standard Class,Home Office,United States,US,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,1,6,0.0,1.375,0.33,2013
2013-10-18,Second Class,Home Office,United States,US,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,3,450,0.0,220.4853,59.13,2013
2013-11-01,Standard Class,Corporate,United States,US,Furniture,Chairs,Hon Mobius Operator's Chair,3,369,0.0,81.1734,15.93,2013
2013-11-11,First Class,Consumer,United States,US,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",2,342,0.0,54.7136,25.27,2013
2013-11-11,First Class,Consumer,United States,US,Technology,Phones,Samsung Convoy 3,2,222,0.0,62.1544,40.77,2013
2013-11-11,Standard Class,Corporate,United States,US,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,2,37,0.0,17.158,2.67,2013
2013-11-12,Standard Class,Corporate,United States,US,Furniture,Tables,Balt Solid Wood Round Tables,6,2679,0.0,241.1046,228.95,2013
2013-11-14,Standard Class,Corporate,United States,US,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",4,30,0.0,13.0548,2.58,2013
2013-11-21,Standard Class,Consumer,United States,US,Technology,Phones,Avaya 5420 Digital phone,7,945,0.0,236.2325,82.39,2013
2013-11-22,Second Class,Corporate,United States,US,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,3,405,0.0,109.3338,17.0,2013
2013-11-28,First Class,Corporate,United States,US,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",5,35,0.0,15.378,9.73,2013
2013-12-02,Standard Class,Consumer,United States,US,Furniture,Furnishings,DAX Cubicle Frames - 8x10,3,17,0.0,5.193,1.39,2013
2013-12-04,Standard Class,Consumer,United States,US,Furniture,Chairs,"Global Stack Chair with Arms, Black",1,30,0.0,8.0946,2.94,2013
2013-12-04,Standard Class,Consumer,United States,US,Furniture,Tables,Hon 5100 Series Wood Tables,2,582,0.0,104.7528,71.32,2013
2013-12-06,Standard Class,Corporate,United States,US,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",8,1952,0.0,585.552,312.22,2013
2013-12-06,Standard Class,Corporate,United States,US,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,3,150,0.0,5.9988,18.15,2013
2013-12-06,Standard Class,Corporate,United States,US,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,11,384,0.0,103.8015,49.54,2013
2013-12-09,Standard Class,Consumer,United States,US,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",7,406,0.0,32.4688,29.51,2013
2013-12-09,Standard Class,Consumer,United States,US,Furniture,Chairs,Hon GuestStacker Chair,3,680,0.0,176.8026,39.74,2013
2013-12-09,Second Class,Corporate,United States,US,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,5,115,0.0,2.299,8.29,2013
2013-12-11,Same Day,Consumer,United States,US,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,5,1425,0.0,356.225,180.31,2013
2013-12-14,Standard Class,Corporate,United States,US,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,4,64,0.0,24.9132,4.9,2013
2013-12-19,First Class,Home Office,United States,US,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,3,564,0.0,112.788,29.88,2013
2013-12-19,Standard Class,Corporate,United States,US,Furniture,Furnishings,Eldon 200 Class Desk Accessories,3,19,0.0,6.0288,1.98,2013
2013-12-30,Standard Class,Consumer,United States,US,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",6,71,0.0,23.9904,4.32,2013
2013-12-30,Standard Class,Consumer,United States,US,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",5,754,0.0,60.356,59.37,2013
2014-01-14,Second Class,Corporate,United States,US,Furniture,Bookcases,"Hon Metal Bookcases, Black",3,213,0.0,53.235,24.55,2014
2014-01-15,Standard Class,Home Office,United States,US,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",2,19,0.0,8.532,1.56,2014
2014-01-15,Standard Class,Home Office,United States,US,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,4,12,0.0,2.5452,1.07,2014
2014-01-15,Standard Class,Home Office,United States,US,Technology,Accessories,Microsoft Sculpt Comfort Mouse,4,160,0.0,70.312,10.34,2014
2014-01-15,Standard Class,Home Office,United States,US,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,4,68,0.0,1.356,4.8,2014
2014-01-30,Second Class,Consumer,United States,US,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",3,15,0.0,4.6221,2.41,2014
2014-01-31,Standard Class,Corporate,United States,US,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",7,35,0.0,14.5236,4.92,2014
2014-01-31,Standard Class,Corporate,United States,US,Technology,Phones,AT&T 841000 Phone,3,207,0.0,51.75,17.46,2014
2014-03-21,Second Class,Consumer,United States,US,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",1,3,0.0,1.3677,0.18,2014
2014-03-22,Standard Class,Consumer,United States,US,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",6,1806,0.0,523.7052,80.82,2014
2014-03-26,Standard Class,Corporate,United States,US,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",3,369,0.0,40.5867,16.59,2014
2014-03-26,Standard Class,Corporate,United States,US,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,1,91,0.0,14.5584,3.34,2014
2014-03-26,Standard Class,Corporate,United States,US,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",7,1527,0.0,427.4368,84.87,2014
2014-04-24,Second Class,Consumer,United States,US,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",6,155,0.0,55.9224,10.83,2014
2014-05-14,Standard Class,Corporate,United States,US,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,3,588,0.0,158.7519,41.34,2014
2014-05-19,Second Class,Home Office,United States,US,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,5,115,0.0,2.299,13.85,2014
2014-05-28,Standard Class,Consumer,United States,US,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",5,477,0.0,138.417,40.73,2014
2014-05-30,Standard Class,Consumer,United States,US,Furniture,Furnishings,Eldon Wave Desk Accessories,3,6,0.0,2.6208,0.59,2014
2014-06-02,Second Class,Corporate,United States,US,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,6,1926,0.0,539.2464,177.72,2014
2014-06-02,Second Class,Corporate,United States,US,Technology,Accessories,Logitech MX Performance Wireless Mouse,1,40,0.0,14.7593,3.1,2014
2014-06-02,Second Class,Corporate,United States,US,Technology,Accessories,Maxell LTO Ultrium - 800 GB,3,84,0.0,15.9543,8.89,2014
2014-06-27,Standard Class,Consumer,United States,US,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,5,526,0.0,31.587,40.08,2014
2014-07-06,First Class,Corporate,United States,US,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,4,80,0.0,22.3888,15.03,2014
2014-07-10,Standard Class,Home Office,United States,US,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,5,526,0.0,31.587,24.92,2014
2014-07-21,Standard Class,Corporate,United States,US,Furniture,Chairs,Novimex Fabric Task Chair,3,183,0.0,27.441,21.09,2014
2014-07-21,Standard Class,Corporate,United States,US,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,3,390,0.0,132.5898,34.65,2014
2014-07-24,First Class,Home Office,United States,US,Technology,Accessories,Logitech G600 MMO Gaming Mouse,5,400,0.0,143.982,142.18,2014
2014-07-24,Second Class,Consumer,United States,US,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",5,160,0.0,11.1825,14.03,2014
2014-07-30,Standard Class,Consumer,United States,US,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,3,303,0.0,72.6408,28.46,2014
2014-07-30,Standard Class,Consumer,United States,US,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,3,462,0.0,133.9713,23.54,2014
2014-08-06,Standard Class,Consumer,United States,US,Technology,Accessories,Logitech MX Performance Wireless Mouse,2,80,0.0,29.5186,15.04,2014
2014-08-08,Standard Class,Consumer,United States,US,Technology,Accessories,Memorex Micro Travel Drive 16 GB,4,64,0.0,19.8276,2.85,2014
2014-08-11,Standard Class,Consumer,United States,US,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",2,121,0.0,25.473,11.92,2014
2014-08-11,Standard Class,Consumer,United States,US,Technology,Phones,Aastra 57i VoIP phone,9,1454,0.0,378.1674,141.37,2014
2014-09-08,Same Day,Consumer,United States,US,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",5,135,0.0,37.884,7.43,2014
2014-09-08,Same Day,Consumer,United States,US,Technology,Accessories,Maxell 4.7GB DVD-R,4,114,0.0,46.5432,17.27,2014
2014-09-08,Standard Class,Consumer,United States,US,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,1,13,0.0,1.8872,0.9,2014
2014-09-11,Second Class,Consumer,United States,US,Technology,Accessories,Imation Clip USB flash drive - 8 GB,6,113,0.0,6.768,11.23,2014
2014-09-11,Second Class,Consumer,United States,US,Technology,Accessories,Logitech G105 Gaming Keyboard,5,297,0.0,53.433,11.1,2014
2014-09-23,Standard Class,Corporate,United States,US,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,6,98,0.0,9.816,8.24,2014
2014-09-23,Standard Class,Corporate,United States,US,Technology,Phones,AT&T CL82213,3,87,0.0,25.2213,5.3,2014
2014-09-24,Standard Class,Consumer,United States,US,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,4,292,0.0,102.186,17.37,2014
2014-09-25,Standard Class,Corporate,United States,US,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",4,604,0.0,181.176,37.96,2014
2014-09-25,Standard Class,Corporate,United States,US,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,5,656,0.0,275.478,120.28,2014
2014-09-25,Standard Class,Corporate,United States,US,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,4,72,0.0,12.96,7.72,2014
2014-09-26,Standard Class,Consumer,United States,US,Furniture,Chairs,"Global Leather Task Chair, Black",3,270,0.0,51.2943,22.14,2014
2014-10-22,Same Day,Home Office,United States,US,Furniture,Tables,Bevis Boat-Shaped Conference Table,1,262,0.0,62.9064,14.51,2014
2014-10-22,Same Day,Home Office,United States,US,Technology,Phones,Polycom VVX 310 VoIP phone,8,1440,0.0,374.3792,214.24,2014
2014-10-23,Same Day,Consumer,United States,US,Furniture,Tables,Bevis 36 x 72 Conference Tables,2,249,0.0,54.7756,35.13,2014
2014-10-27,Standard Class,Consumer,United States,US,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,1,20,0.0,6.7966,2.03,2014
2014-11-19,Same Day,Corporate,United States,US,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2,6,0.0,2.7354,0.46,2014
2014-11-27,First Class,Consumer,United States,US,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,3,126,0.0,40.416,44.37,2014
2014-11-27,First Class,Consumer,United States,US,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,2,38,0.0,12.1728,1.66,2014
2014-11-27,Standard Class,Home Office,United States,US,Furniture,Chairs,SAFCO Arco Folding Chair,3,829,0.0,240.294,48.72,2014
2014-11-27,Standard Class,Home Office,United States,US,Furniture,Furnishings,DAX Wood Document Frame,2,27,0.0,9.8856,1.21,2014
2014-11-27,Standard Class,Home Office,United States,US,Furniture,Tables,KI Adjustable-Height Table,3,258,0.0,67.0644,21.24,2014
2014-11-27,Standard Class,Home Office,United States,US,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,2,90,0.0,43.1904,7.64,2014
2014-11-27,Standard Class,Home Office,United States,US,Technology,Phones,Samsung Galaxy S4 Mini,4,1880,0.0,545.1884,65.07,2014
2014-11-28,First Class,Corporate,United States,US,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",1,47,0.0,19.2454,8.12,2014
2014-11-28,First Class,Corporate,United States,US,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,9,144,0.0,56.0547,33.69,2014
2014-12-03,Standard Class,Consumer,United States,US,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,4,2480,0.0,743.988,312.14,2014
2014-12-05,Standard Class,Consumer,United States,US,Technology,Accessories,First Data TMFD35 PIN Pad,1,143,0.0,29.988,12.39,2014
2014-12-05,Standard Class,Consumer,United States,US,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,5,400,0.0,143.982,26.45,2014
2014-12-06,First Class,Consumer,United States,US,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,3,99,0.0,40.7499,4.48,2014
